objectId,ra,dec,gmag,rmag,maggmean,magrmean,g_minus_r,clr_mean,dmdt_g,dmdt_r,distpsnr1,sgmag1,brightening_g,brightening_r,last_alert,classification,classificationReliability,catalogue_table_name,separationArcsec,tns_prefix,association_type,description
ZTF23aaqbyjt,11.02753575,34.221182389999996,20.4717,20.1784,19.8714,20.0139,0.293337,-0.1424999237060547,-0.0545423,0.0277789,3.0851,21.4842,-1.0124988555908203,-1.1229000091552734,0.30984957702457905,SN,2,SDSS/PS1,3.06,AT,SN,"The transient is possibly associated with <em><a href=""http://skyserver.sdss.org/dr12/en/tools/explore/Summary.aspx?id=1237678806916661792"">SDSS J004406.61+341319.2</a></em>; an r=20.41 mag galaxy found in the SDSS/PS1 catalogues. Its located 3.06"" S, 0.05"" W from the galaxy centre."
ZTF23aaqbyzr,7.371485160000001,36.03075725,20.0009,19.9358,19.8423,19.8981,0.0650978,-0.05579948425292969,-0.0484155,0.0193992,0.376066,21.6986,-1.6977005004882812,-1.3875999450683594,0.30984957702457905,SN,2,SDSS/PS1,0.31,AT,SN,"The transient is possibly associated with <em><a href=""http://skyserver.sdss.org/dr12/en/tools/explore/Summary.aspx?id=1237659934291066888"">SDSS J002929.17+360150.5</a></em>; an r=20.70 mag galaxy found in the SDSS/PS1 catalogues. Its located 0.04"" N, 0.35"" W from the galaxy centre."
ZTF23aaqeeby,334.129567975,-19.6309756,19.5278,19.5914,19.6732,19.7971,-0.0636272,-0.12389945983886719,-0.00586079,0.000818227,11.7829,-999.0,1018.5277996063232,-2.122098922729492,0.32835647696629167,UNCLEAR,3,PS1,0.27,AT,UNCLEAR,"The transient is possibly associated with <em>84443341295393226</em>; an r=22.44 mag uncertain found in the PS1 catalogue. Its located 0.09"" S, 0.25"" E from the uncertain centre."
ZTF23aaqfbwc,339.2469236571428,-5.2986797,19.75,19.6249,20.0311,19.9697,-0.1266,0.06139945983886719,-0.0235352,0.0788025,0.103892,21.4637,-1.7136993408203125,-1.7276992797851562,0.33645837707445025,SN,2,SDSS/PS1,0.19,AT,SN,"The transient is possibly associated with <em><a href=""http://skyserver.sdss.org/dr12/en/tools/explore/Summary.aspx?id=1237680189902815721"">SDSS J223659.25-051755.1</a></em>; an r=20.99 mag galaxy found in the SDSS/PS1 catalogues. Its located 0.16"" S, 0.09"" E from the galaxy centre."
ZTF23aaqfdby,340.24774158749995,-5.0710594,18.6818,18.7102,19.1828,19.0969,-0.0283699,0.08589935302734375,-0.000920417,0.0138969,12.2829,21.4704,-2.7885990142822266,-3.095600128173828,0.32741897692903876,ORPHAN,0,0,0.0,SN,0,No contexual information is available for this transient
ZTF23aaqhfjq,283.4173334222222,34.03339865555556,20.1154,20.4794,20.3391,20.5592,-0.2978,-0.22010040283203125,-0.0010584,-0.0614906,0.20329,22.0471,-1.9316997528076172,-1.1712989807128906,0.40262727718800306,SN,2,PS1,0.21,AT,SN,"The transient is possibly associated with <em>148842834173800740</em>; an r=22.07 mag galaxy found in the PS1 catalogue. Its located 0.06"" S, 0.20"" W from the galaxy centre."
ZTF23aaqhzwu,218.0424521125,11.3449145375,17.5278,17.65,18.057,18.0763,-0.122206,-0.019300460815429688,0.0192396,0.0282729,3.19903,18.8739,-1.346099853515625,-1.315999984741211,0.5580671769566834,SN,2,SDSS/PS1,3.16,AT,SN,"The transient is possibly associated with <em><a href=""http://skyserver.sdss.org/dr12/en/tools/explore/Summary.aspx?id=1237661950805606714"">SDSS J143209.98+112040.7</a></em>; an r=17.97 mag galaxy found in the SDSS/PS1 catalogues. Its located 1.07"" N, 2.98"" E (3.5 Kpc) from the galaxy centre. A host z=0.057 implies a <em>m - M =</em> 37.02."
ZTF23aaqiqnl,359.05931383333336,2.5167140333333333,19.3488,19.2439,19.7027,19.2439,0.2267,0.4587993621826172,-0.0337101,,0.439927,20.0864,-0.7375984191894531,-0.30889892578125,0.33789347717538476,SN,2,SDSS/PS1,0.43,AT,SN,"The transient is possibly associated with <em><a href=""http://skyserver.sdss.org/dr12/en/tools/explore/Summary.aspx?id=1237678619028029528"">SDSS J235614.26+023059.8</a></em>; an r=19.28 mag galaxy found in the SDSS/PS1 catalogues. Its located 0.28"" N, 0.35"" W from the galaxy centre."
ZTF23aaqixqm,357.12602188333335,14.21620715,19.0944,19.1558,19.2443,19.8463,-0.0508995,-0.6019992828369141,0.00347113,0.0824874,0.797034,21.0657,-1.9713001251220703,-1.521200180053711,0.33741897717118263,SN,2,SDSS/PS1,0.69,AT,SN,"The transient is possibly associated with <em><a href=""http://skyserver.sdss.org/dr12/en/tools/explore/Summary.aspx?id=1237656241170874856"">SDSS J234830.22+141257.8</a></em>; an r=19.98 mag galaxy found in the SDSS/PS1 catalogues. Its located 0.64"" N, 0.26"" E from the galaxy centre."
ZTF23aaqjrsx,235.8606264875,-7.038743825,18.612,18.4914,18.8374,18.8866,-0.00229836,-0.04920005798339844,-0.0154661,0.0298432,7.94402,19.075,-0.4630012512207031,0.15559959411621094,0.5219559771940112,SN,2,2MASS/PS1,7.73,SN,SN,"The transient is possibly associated with <em>15432649-0702272</em>; a J=13.07 mag galaxy found in the 2MASS/PS1 catalogues. Its located 7.70"" N, 0.71"" E from the galaxy centre."
ZTF23aaqlssm,241.24093722777778,54.57203363888888,19.5374,19.5018,19.7589,19.5217,0.0355663,0.2371997833251953,-2.55455,-1.24048,3.73748,20.2052,-0.6678009033203125,-0.3596992492675781,0.4891550769098103,SN,2,SDSS/PS1,5.47,AT,SN,"The transient is possibly associated with <em><a href=""http://skyserver.sdss.org/dr12/en/tools/explore/Summary.aspx?id=1237651539798589692"">SDSS J160457.61+543424.4</a></em>; an r=18.19 mag galaxy found in the SDSS/PS1 catalogues. Its located 5.19"" S, 1.74"" E from the galaxy centre."
ZTF23aaqmauw,212.41170741666667,9.560826,17.4014,17.3574,17.6152,17.702,0.0440006,-0.08679962158203125,0.0968248,0.115642,1.04555,19.2879,-1.8865013122558594,-1.6987991333007812,0.5580671769566834,NT,1,SDSS,0.98,AT,NT,"The transient is synonymous with <em><a href=""http://skyserver.sdss.org/dr12/en/tools/explore/Summary.aspx?id=1237662238551966011"">SDSS J140938.81+093339.9</a></em>; an r=16.89 mag galaxy found in the SDSS catalogue. Its located 1.0"" (0.7 Kpc) from the galaxy core. A host z=0.038 implies a <em>m - M =</em> 36.12."
ZTF23aaqmbar,214.65136365,13.142003566666666,19.1823,18.8988,19.3003,19.1551,0.283504,0.1452007293701172,0.0498729,0.0652931,0.859903,21.6498,-2.467498779296875,-2.6967010498046875,0.5580671769566834,SN,2,SDSS/PS1,1.06,AT,SN,"The transient is possibly associated with <em><a href=""http://skyserver.sdss.org/dr12/en/tools/explore/Summary.aspx?id=1237662530066383245"">SDSS J141836.29+130832.1</a></em>; an r=20.74 mag galaxy found in the SDSS/PS1 catalogues. Its located 0.98"" S, 0.42"" E from the galaxy centre."
ZTF23aaqmddq,229.56143953999998,-24.08679462,15.2004,16.7764,15.9447,17.4715,-0.0012989,-1.5268001556396484,0.325384,0.695565,13.7758,19.7429,-4.5425004959106445,-2.4470996856689453,0.5613772771321237,SN,2,2MASS/LASR,25.38,SN,SN,"The transient is possibly associated with <em>15181318-2404586</em>; a J=13.21 mag galaxy found in the 2MASS/LASR catalogues. Its located 13.75"" S, 21.40"" E (3.9 Kpc) from the galaxy centre. A host z=0.007 implies a <em>m - M =</em> 32.52."
ZTF23aaqmewf,235.50321826666666,16.227585683333334,19.606,19.6509,19.6666,19.6281,-0.0448551,0.03849983215332031,0.0588273,-0.0390165,1.19139,20.5048,-0.8987998962402344,-0.4852008819580078,0.5224883770570159,NT,1,NED,1.22,AT,NT,"The transient is synonymous with <em><a href=""https://ned.ipac.caltech.edu/cgi-bin/objsearch?objname=SDSSJ154200.69%2B161339.2&extend=no&hconst=73&omegam=0.27&omegav=0.73&corr_z=1&out_csys=Equatorial&out_equinox=J2000.0&obj_sort=RA+or+Longitude&of=pre_text&zv_breaker=30000.0&list_limit=5&img_stamp=YES"">SDSSJ154200.69%2B161339.2</a></em>; a 19.20 mag galaxy found in the NED catalogue. Its located 1.2"" from the galaxy core."
ZTF23aaqmfgs,234.07070947142856,17.921083985714287,18.1694,18.416,18.5243,19.0096,-0.246561,-0.48530006408691406,0.153877,0.105051,0.65468,21.7721,-3.602701187133789,-3.042499542236328,0.5455786772072315,SN,2,NED/SDSS/PS1,0.62,AT,SN,"The transient is possibly associated with <em><a href=""https://ned.ipac.caltech.edu/cgi-bin/objsearch?objname=SDSSJ153617.01%2B175516.3&extend=no&hconst=73&omegam=0.27&omegav=0.73&corr_z=1&out_csys=Equatorial&out_equinox=J2000.0&obj_sort=RA+or+Longitude&of=pre_text&zv_breaker=30000.0&list_limit=5&img_stamp=YES"">SDSSJ153617.01%2B175516.3</a></em>; an r=20.96 mag galaxy found in the NED/SDSS/PS1 catalogues. Its located 0.41"" S, 0.46"" W from the galaxy centre."
ZTF23aaqmfnm,233.58428267142855,3.0170210571428577,19.8651,19.5751,19.8262,19.6679,0.289955,0.15830039978027344,-0.00621678,-0.00215607,1.33771,-999.0,1018.8651008605957,-1.8122005462646484,0.5436921771615744,SN,2,SDSS/PS1,2.86,AT,SN,"The transient is possibly associated with <em><a href=""http://skyserver.sdss.org/dr12/en/tools/explore/Summary.aspx?id=1237651822180237740"">SDSS J153420.27+030058.4</a></em>; an r=19.49 mag galaxy found in the SDSS/PS1 catalogues. Its located 2.78"" N, 0.91"" W from the galaxy centre."
ZTF23aaqmveu,284.87857998,83.72782720000001,18.9075,18.9744,19.0677,19.0445,-0.0669403,0.023199081420898438,0.121862,0.0688322,6.93681,20.1404,-1.232900619506836,-0.8759002685546875,0.3170254770666361,SN,3,NED,7.09,AT,SN,"The transient is possibly associated with <em><a href=""https://ned.ipac.caltech.edu/cgi-bin/objsearch?objname=GALEXASCJ185926.52%2B834340.7&extend=no&hconst=73&omegam=0.27&omegav=0.73&corr_z=1&out_csys=Equatorial&out_equinox=J2000.0&obj_sort=RA+or+Longitude&of=pre_text&zv_breaker=30000.0&list_limit=5&img_stamp=YES"">GALEXASCJ185926.52%2B834340.7</a></em>; an unknown-mag UvS found in the NED catalogue. Its located 0.40"" S, 7.10"" E from the UvS centre."
ZTF23aaqmxqw,298.33500625000005,63.24987928333334,19.4086,19.2451,19.3536,19.3594,0.163538,-0.0058002471923828125,-0.0622931,0.0405946,0.120627,20.0613,-0.6527004241943359,-0.1709003448486328,0.36615737713873386,SN,2,PS1,0.16,AT,SN,"The transient is possibly associated with <em>183902983349020629</em>; an r=18.99 mag galaxy found in the PS1 catalogue. Its located 0.12"" S, 0.11"" E from the galaxy centre."
ZTF23aaqmxxo,272.7008468428572,61.54394135714285,19.1293,19.0631,19.4375,19.2862,0.0662346,0.15130043029785156,0.100874,0.123657,4.5368,21.9981,-2.8688011169433594,-2.474599838256836,0.38150467723608017,SN,2,PS1,4.67,AT,SN,"The transient is possibly associated with <em>181852727028624569</em>; an r=21.26 mag galaxy found in the PS1 catalogue. Its located 3.27"" S, 3.34"" W from the galaxy centre."
ZTF23aaqnjej,259.67828421666667,42.73839313333334,18.574,18.6338,18.7446,18.9344,-0.0598145,-0.18980026245117188,0.0567491,0.121355,0.711921,20.0125,-1.4385013580322266,-1.2877998352050781,0.4900925769470632,VS,1,SDSS,0.71,SN,VS,"The transient is synonymous with <em><a href=""http://skyserver.sdss.org/dr12/en/tools/explore/Summary.aspx?id=1237668355109879818"">SDSS J171842.82+424417.7</a></em>; an r=19.80 mag stellar source found in the SDSS catalogue. Its located 0.7"" from the stellar source core."
ZTF23aaqpmbw,303.51657248,-25.93087398,18.103,18.2901,17.9823,17.9944,-0.187143,-0.0121002197265625,-0.12341,-0.222082,0.0518606,-999.0,1017.1030006408691,-2.329500198364258,0.331203677225858,SN,2,PS1,2.97,AT,SN,"The transient is possibly associated with <em>76883035158793836</em>; an r=22.67 mag galaxy found in the PS1 catalogue. Its located 1.91"" S, 2.27"" E from the galaxy centre."
ZTF23aaqqeri,30.2800272,84.76516835000001,17.945,18.1177,18.0373,18.1792,-0.172688,-0.14189910888671875,0.0371337,0.024305,5.99923,19.807,-1.86199951171875,-1.4846000671386719,0.31481477711349726,ORPHAN,0,0,0.0,SN,0,No contexual information is available for this transient
ZTF23aaqqeuf,310.99288778571423,78.54219775714284,20.0149,19.8551,20.2019,20.0741,0.159756,0.12779998779296875,0.15006,-0.0868434,12.2979,-999.0,1019.0149002075195,-1.0729999542236328,0.36521987710148096,ORPHAN,0,0,0.0,AT,0,No contexual information is available for this transient
ZTF23aaqsbgo,239.44339152000003,-13.96188828,19.3883,19.4344,19.5379,19.7579,-0.00300026,-0.2199993133544922,0.0760184,0.123075,0.936732,22.0171,-2.6287994384765625,-2.033100128173828,0.5214814771898091,SN,2,PS1,1.11,AT,SN,"The transient is possibly associated with <em>91242394433086563</em>; an r=21.03 mag galaxy found in the PS1 catalogue. Its located 1.00"" S, 0.49"" E from the galaxy centre."
ZTF23aaqsfis,219.94293389999999,-5.53417665,19.3259,19.6256,19.4708,19.9635,-0.299685,-0.49269866943359375,0.0728542,0.00531407,3.25592,22.1609,-2.835000991821289,1018.6256008148193,0.5599536770023406,SN,2,SDSS/PS1,4.07,AT,SN,"The transient is possibly associated with <em><a href=""http://skyserver.sdss.org/dr12/en/tools/explore/Summary.aspx?id=1237674654218256528"">SDSS J143946.26-053207.0</a></em>; an r=20.86 mag galaxy found in the SDSS/PS1 catalogues. Its located 4.02"" N, 0.63"" E from the galaxy centre."
ZTF23aaqsfwl,228.181551525,9.1716869,19.4622,19.622,19.5214,19.6805,-0.158501,-0.15909957885742188,0.0297205,0.055983,1.6867,21.1358,-1.6735992431640625,-1.3131999969482422,0.5451041772030294,SN,2,NED/SDSS/PS1,2.06,AT,SN,"The transient is possibly associated with <em><a href=""https://ned.ipac.caltech.edu/cgi-bin/objsearch?objname=SDSSJ151243.56%2B091020.2&extend=no&hconst=73&omegam=0.27&omegav=0.73&corr_z=1&out_csys=Equatorial&out_equinox=J2000.0&obj_sort=RA+or+Longitude&of=pre_text&zv_breaker=30000.0&list_limit=5&img_stamp=YES"">SDSSJ151243.56%2B091020.2</a></em>; an r=20.45 mag galaxy found in the NED/SDSS/PS1 catalogues. Its located 2.05"" S, 0.15"" E from the galaxy centre."
ZTF23aaqsgju,229.23113850000001,4.12410615,19.3697,19.3612,19.3349,19.4046,0.00845528,-0.06970024108886719,-0.0386743,0.0231348,0.387227,20.1264,-0.7567005157470703,-0.3503990173339844,0.5446296771988273,NT,1,NED,0.38,AT,NT,"The transient is synonymous with <em><a href=""https://ned.ipac.caltech.edu/cgi-bin/objsearch?objname=SDSSJ151655.48%2B040726.4&extend=no&hconst=73&omegam=0.27&omegav=0.73&corr_z=1&out_csys=Equatorial&out_equinox=J2000.0&obj_sort=RA+or+Longitude&of=pre_text&zv_breaker=30000.0&list_limit=5&img_stamp=YES"">SDSSJ151655.48%2B040726.4</a></em>; a 19.30 mag galaxy found in the NED catalogue. Its located 0.4"" from the galaxy core."
ZTF23aaqsiju,220.63844705,7.4016765125,19.8355,19.7094,19.9531,19.863,-0.0312996,0.09009933471679688,-0.0271738,0.0819969,2.68738,21.0962,-1.2607002258300781,-0.7899990081787109,0.5770370769314468,SN,2,SDSS/PS1,2.59,AT,SN,"The transient is possibly associated with <em><a href=""http://skyserver.sdss.org/dr12/en/tools/explore/Summary.aspx?id=1237662262708666714"">SDSS J144233.20+072408.6</a></em>; an r=19.75 mag galaxy found in the SDSS/PS1 catalogues. Its located 2.77"" S, 0.18"" E from the galaxy centre."
ZTF23aaqskdz,230.17399936363634,37.03190682727272,19.3017,19.4183,19.6288,19.8038,-0.116632,-0.1750011444091797,47.7483,0.179532,2.71073,21.2077,-1.9060001373291016,-1.3838996887207031,0.5484143770299852,SN,2,NED/SDSS/PS1,2.68,AT,SN,"The transient is possibly associated with <em><a href=""https://ned.ipac.caltech.edu/cgi-bin/objsearch?objname=SDSSJ152041.53%2B370155.2&extend=no&hconst=73&omegam=0.27&omegav=0.73&corr_z=1&out_csys=Equatorial&out_equinox=J2000.0&obj_sort=RA+or+Longitude&of=pre_text&zv_breaker=30000.0&list_limit=5&img_stamp=YES"">SDSSJ152041.53%2B370155.2</a></em>; an r=19.73 mag galaxy found in the NED/SDSS/PS1 catalogues. Its located 0.34"" S, 2.69"" E from the galaxy centre."
ZTF23aaqswll,217.5685569,22.796312524999998,19.7297,20.2457,19.854,20.2457,-0.202501,-0.39170074462890625,0.0293833,,0.654482,21.9215,-2.1917991638183594,-0.9848995208740234,0.5474652769044042,SN,2,SDSS/PS1,1.6,AT,SN,"The transient is possibly associated with <em><a href=""http://skyserver.sdss.org/dr12/en/tools/explore/Summary.aspx?id=1237665530639679883"">SDSS J143016.56+224747.0</a></em>; an r=20.73 mag galaxy found in the SDSS/PS1 catalogues. Its located 0.19"" S, 1.63"" W from the galaxy centre."
ZTF23aaqtckr,218.60333852000002,2.8847494100000004,19.4521,19.2351,19.6132,19.3688,0.216967,0.2444000244140625,-0.0192286,-0.0501254,7.7407,21.2052,-1.7530994415283203,-1.8836002349853516,0.5594791769981384,SN,2,SDSS,8.21,AT,SN,"The transient is possibly associated with <em><a href=""http://skyserver.sdss.org/dr12/en/tools/explore/Summary.aspx?id=1237651737384452468"">SDSS J143425.05+025312.4</a></em>; an r=18.98 mag galaxy found in the SDSS catalogue. Its located 7.32"" S, 3.73"" W from the galaxy centre."
ZTF23aaqugzl,289.85054802,30.199951119999998,18.9802,18.7496,18.6908,18.6483,-0.1022,0.042499542236328125,-0.164084,-0.103334,0.0347018,19.3935,-0.413299560546875,-1.3534011840820312,0.3844328769482672,SN,2,PS1,0.3,AT,SN,"The transient is possibly associated with <em>144242898505940591</em>; an r=21.74 mag galaxy found in the PS1 catalogue. Its located 0.26"" S, 0.15"" W from the galaxy centre."
ZTF23aaquhaz,305.2081106333333,9.499415599999999,17.6394,17.3819,17.575,17.4538,0.257481,0.1212005615234375,-0.0571873,0.0225132,3.65347,20.5767,-2.9372997283935547,1016.3819007873535,0.3193402769975364,SN,2,PS1,4.12,AT,SN,"The transient is possibly associated with <em>119393052073698723</em>; an r=18.82 mag galaxy found in the PS1 catalogue. Its located 2.64"" N, 3.16"" E from the galaxy centre."
ZTF23aaquhcv,308.08628974,8.333281179999998,18.9889,19.1703,19.2145,19.353,0.0164013,-0.13850021362304688,0.102105,0.18457,0.11907,20.0294,-1.0405006408691406,-0.2783012390136719,0.38685187697410583,SN,2,SDSS/PS1,0.1,AT,SN,"The transient is possibly associated with <em><a href=""http://skyserver.sdss.org/dr12/en/tools/explore/Summary.aspx?id=1237652986644857302"">SDSS J203220.71+081959.7</a></em>; an r=19.31 mag galaxy found in the SDSS/PS1 catalogues. Its located 0.04"" S, 0.09"" W from the galaxy centre."
ZTF23aaquhqn,293.83539706666664,44.162394408333334,18.7638,18.6446,18.8949,18.8638,0.119186,0.031099319458007812,-41.4786,308.208,1.99543,20.1156,-1.3518009185791016,-0.29380035400390625,0.3825462772510946,SN,2,2MASS/PS1,1.76,AT,SN,"The transient is possibly associated with <em>19352035+4409436</em>; a J=14.10 mag galaxy found in the 2MASS/PS1 catalogues. Its located 1.01"" N, 1.44"" E from the galaxy centre."
ZTF23aaquirw,272.2861811,65.68585746363637,19.5407,19.68,19.7263,19.823,-0.139263,-0.09670066833496094,22.3815,0.0651996,7.37757,22.2776,-2.736898422241211,-1.4160995483398438,0.3810416772030294,ORPHAN,0,0,0.0,AT,0,No contexual information is available for this transient
ZTF23aaqumxc,315.32129032,-22.68478072,19.6866,19.7899,19.6775,19.7332,-0.103258,-0.05570030212402344,0.023422,-0.0281722,2.08499,20.4169,-0.7303009033203125,0.5492992401123047,0.332152777351439,SN,2,PS1,1.98,AT,SN,"The transient is possibly associated with <em>80773153217488021</em>; an r=18.66 mag galaxy found in the PS1 catalogue. Its located 1.49"" N, 1.30"" W from the galaxy centre."
ZTF23aaqurnk,333.52090093333334,-9.072094622222222,14.2247,14.5568,13.9824,14.2125,-0.332119,-0.23009967803955078,1.34774,5.84615,0.0650108,21.4606,-7.235899925231934,-6.827300071716309,0.3278934769332409,VS,2,PS1,1.86,AT,VS,"The transient is possibly associated with <em>97113335205984168</em>; an r=22.19 mag stellar source found in the PS1 catalogue. Its located 1.13"" S, 1.47"" E from the stellar source centre."
ZTF23aaqvqld,307.2323641,68.318743125,20.6295,20.0722,20.6295,20.2525,0.382399,0.3769989013671875,,0.0895965,1.49669,21.4001,-0.7706012725830078,-0.32089996337890625,0.40546297701075673,SN,2,PS1,4.58,AT,SN,"The transient is possibly associated with <em>189983072333734613</em>; an r=22.88 mag galaxy found in the PS1 catalogue. Its located 4.37"" S, 1.37"" W from the galaxy centre."
ZTF23aaqwhko,236.27667083333333,28.665344700000002,19.7977,19.8243,19.7977,19.8693,-0.116699,-0.07159996032714844,,0.0472048,2.4081,20.882,-1.084299087524414,-0.64849853515625,0.5756249772384763,SN,2,SDSS/PS1,2.41,AT,SN,"The transient is possibly associated with <em><a href=""http://skyserver.sdss.org/dr12/en/tools/explore/Summary.aspx?id=1237662339474325968"">SDSS J154506.21+283955.0</a></em>; an r=19.79 mag galaxy found in the SDSS/PS1 catalogues. Its located 0.35"" N, 2.41"" E from the galaxy centre."
ZTF23aaqwtak,256.447310825,53.166537675,19.589,19.6603,19.8637,19.9479,-0.0712547,-0.08419990539550781,0.293607,0.28988,1.44576,20.8608,-1.271799087524414,-0.5079002380371094,0.48677087714895606,SN,2,PS1,1.46,AT,SN,"The transient is possibly associated with <em>171802564468690140</em>; an r=19.61 mag galaxy found in the PS1 catalogue. Its located 1.20"" N, 0.82"" E from the galaxy centre."
ZTF23aaqygof,345.34605586666663,-18.765264966666667,19.3481,19.5691,19.4036,19.5691,-0.109999,-0.1654987335205078,0.0365502,,0.921924,-999.0,1018.3481006622314,-1.833700180053711,0.33504627691581845,SN,2,SDSS/PS1,1.36,AT,SN,"The transient is possibly associated with <em><a href=""http://skyserver.sdss.org/dr12/en/tools/explore/Summary.aspx?id=1237667224462426439"">SDSS J230122.97-184554.1</a></em>; an r=21.10 mag galaxy found in the SDSS/PS1 catalogues. Its located 0.85"" S, 1.07"" E from the galaxy centre."
ZTF23aaraafb,218.77557220000003,17.72683566666667,20.0132,19.9926,20.0132,19.8808,0.244202,0.1324005126953125,,-0.116473,1.15101,21.1331,-1.1198997497558594,-0.45960044860839844,0.5742013771086931,SN,2,SDSS/PS1,1.05,AT,SN,"The transient is possibly associated with <em><a href=""http://skyserver.sdss.org/dr12/en/tools/explore/Summary.aspx?id=1237667781238128887"">SDSS J143506.19+174337.1</a></em>; an r=19.82 mag galaxy found in the SDSS/PS1 catalogues. Its located 0.60"" S, 1.00"" W from the galaxy centre."
ZTF23aaraamx,217.584310225,8.2177869125,18.2776,18.6152,18.4677,18.8268,-0.337572,-0.359100341796875,-10.2891,-13.2138,1.51718,19.5073,-1.2297000885009766,-0.8631992340087891,0.5580671769566834,NT,1,SDSS,1.45,AT,NT,"The transient is synonymous with <em><a href=""http://skyserver.sdss.org/dr12/en/tools/explore/Summary.aspx?id=1237662263244226689"">SDSS J143020.27+081302.6</a></em>; an r=16.90 mag galaxy found in the SDSS catalogue. Its located 1.5"" (1.5 Kpc) from the galaxy core. A host z=0.053 implies a <em>m - M =</em> 36.88."
ZTF23aarbxph,238.22850430000003,39.5527443,19.8669,20.2065,20.0268,20.4516,-0.0197983,-0.42479896545410156,0.158303,0.236628,0.97676,21.2635,-1.3966007232666016,-0.6150016784667969,0.5498958770185709,SN,2,SDSS/PS1,0.94,AT,SN,"The transient is possibly associated with <em><a href=""http://skyserver.sdss.org/dr12/en/tools/explore/Summary.aspx?id=1237662303516950923"">SDSS J155254.77+393310.4</a></em>; an r=21.27 mag galaxy found in the SDSS/PS1 catalogues. Its located 0.66"" S, 0.66"" E from the galaxy centre."
ZTF23aarcxay,271.85371933999994,34.16575297999999,19.3099,19.5914,19.8759,19.8591,-0.281466,0.0167999267578125,0.252754,0.269965,0.424979,19.9845,-0.6746006011962891,0.1156005859375,0.37673607701435685,SN,2,PS1,0.52,AT,SN,"The transient is possibly associated with <em>148992718538409763</em>; an r=18.50 mag galaxy found in the PS1 catalogue. Its located 0.51"" S, 0.09"" W from the galaxy centre."
ZTF23aardsmu,283.9653577666667,21.9481203,19.2556,19.9728,19.2556,19.6354,-0.0424004,-0.37980079650878906,,-0.343062,4.64431,19.9554,-0.6998004913330078,0.8321990966796875,0.4007291770540178,ORPHAN,0,0,0.0,AT,0,No contexual information is available for this transient
ZTF23aaretvs,15.2632158,-2.9128404000000003,19.9739,19.9469,19.9739,19.9156,0.0269909,0.058300018310546875,,-0.0307646,0.565162,21.8231,-1.8491992950439453,-1.5167999267578125,0.31217587692663074,SN,2,SDSS/PS1,0.23,AT,SN,"The transient is possibly associated with <em><a href=""http://skyserver.sdss.org/dr12/en/tools/explore/Summary.aspx?id=1237678879953584508"">SDSS J010103.18-025446.1</a></em>; an r=20.91 mag galaxy found in the SDSS/PS1 catalogues. Its located 0.21"" S, 0.10"" W from the galaxy centre."
